,Month,REFERENCE RATE : US DOLLAR  (USD) ,USA : DOLLAR (USD) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,UNITED KINGDOM : POUND STERING (GBP),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,EURO ZONE : EURO (EUR),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,JAPAN : YEN (100 YEN) (JPY) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,HONG KONG : DOLLAR (HKD),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,MALAYSIA : RINGGIT (MYR),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,SINGAPORE : DOLLAR (SGD),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,BRUNEI : DOLLAR (BND) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,PHILIPPINES : PESO (PHP) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,INDONESIA : RUPIAH (1000 RUPIAH) (IDR),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,INDIA : RUPEE (INR),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,SWITZERLAND : FRANC (CHF) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,AUSTRALIA : DOLLAR (AUD) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,NEW ZEALAND : DOLLAR (NZD),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,CANADA : DOLLAR (CAD),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,SWEDEN : KRONA (SEK),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,DENMARK : KRONE (DKK) ,      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,NORWAY : KRONE (NOK),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE ,CHINA : YUAN RENMINBI (CNY),      BUYING SIGHT ,      BUYING TRANSFER,      SELLING ,      MID RATE 
MAY 2017,,34.4515,,34.1995,34.287,34.6199,34.4535,,43.9348,44.063,44.9721,44.5176,,37.5972,37.7004,38.441,38.0707,,30.2629,30.344,31.082,30.713,,4.3698,4.3853,4.4651,4.4252,,7.8416,7.8823,8.0945,7.9885,,24.357,24.4278,24.9871,24.7074,,23.9636,24.4035,24.9786,24.6911,,0.6742,0.6794,0.7041,0.6918,,2.4431,2.4644,2.7336,2.599,,0.4839,0.5012,0.5675,0.5344,,34.5052,34.6003,35.2793,34.9398,,25.1498,25.2246,26.0031,25.6139,,23.5278,23.6086,24.2188,23.9137,,25.0025,25.0858,25.5689,25.3274,,3.8676,3.8843,3.9659,3.9251,,5.0557,5.0726,5.1709,5.1218,,3.9955,4.0113,4.0961,4.0537,,4.9261,4.951,5.0712,5.0111
APR 2017,,34.4532,,34.2037,34.2894,34.613,34.4512,,42.9959,43.1235,44.0128,43.5682,,36.4709,36.5714,37.2874,36.9295,,30.8328,30.9139,31.6484,31.2812,,4.3779,4.3934,4.4702,4.4318,,7.6808,7.7189,7.9362,7.8276,,24.3029,24.3733,24.9187,24.646,,23.9065,24.3423,24.9161,24.6292,,0.6745,0.6798,0.7044,0.6922,,2.4459,2.4647,2.7357,2.6002,,0.48,0.4997,0.5649,0.5324,,34.0194,34.1115,34.7561,34.4338,,25.5077,25.5863,26.3469,25.9666,,23.6558,23.7334,24.338,24.0357,,25.3227,25.404,25.8723,25.6382,,3.7937,3.81,3.8887,3.8494,,4.9056,4.922,5.0163,4.9692,,3.958,3.9735,4.0566,4.015,,4.9251,4.9488,5.0632,5.006
MAR 2017,,34.9022,,34.6421,34.7233,35.0676,34.8955,,42.4885,42.6143,43.539,43.0767,,36.8098,36.9112,37.6514,37.2813,,30.4397,30.5208,31.2731,30.897,,4.4377,4.4533,4.5348,4.494,,7.7183,7.7611,7.9701,7.8656,,24.4832,24.5546,25.1114,24.833,,24.0867,24.5311,25.1045,24.8178,,0.6777,0.6831,0.7075,0.6953,,2.4709,2.4925,2.7624,2.6274,,0.4784,0.4965,0.5604,0.5285,,34.3917,34.4875,35.1576,34.8226,,26.126,26.2001,26.9954,26.5978,,24.0651,24.1479,24.762,24.455,,25.7465,25.8304,26.3209,26.0757,,3.8555,3.8726,3.9547,3.9137,,4.9524,4.9693,5.0658,5.0176,,4.0487,4.0646,4.151,4.1078,,4.9849,5.01,5.1311,5.0706
FEB 2017,,35.0172,,34.7627,34.8471,35.1893,35.0182,,43.1777,43.3093,44.2088,43.759,,36.804,36.9095,37.645,37.2773,,30.5345,30.6173,31.3491,30.9832,,4.4565,4.473,4.5545,4.5138,,7.7357,7.7786,7.9877,7.8831,,24.3998,24.4733,25.023,24.7482,,24.0061,24.4462,25.0204,24.7333,,0.6838,0.6895,0.7136,0.7016,,2.4949,2.5143,2.7722,2.6433,,0.4735,0.4904,0.5537,0.5221,,34.5512,34.6494,35.3218,34.9856,,26.3599,26.4426,27.2203,26.8315,,24.9064,24.9931,25.6068,25.2999,,26.387,26.4746,26.9758,26.7252,,3.879,3.8966,3.9803,3.9385,,4.9517,4.9693,5.0677,5.0185,,4.1494,4.1659,4.2559,4.2109,,5.0263,5.0525,5.1705,5.1115
JAN 2017,,35.4327,,35.1739,35.2518,35.6114,35.4316,,43.1497,43.2859,44.1673,43.7267,,37.2105,37.3088,38.0572,37.683,,30.4435,30.5255,31.2231,30.8743,,4.5114,4.5278,4.6115,4.5697,,7.8058,7.8494,8.0646,7.957,,24.4772,24.5498,25.095,24.8224,,24.0783,24.5353,25.1039,24.8196,,0.6959,0.7013,0.7258,0.7135,,2.5103,2.5282,2.8024,2.6654,,0.4694,0.4879,0.5531,0.5205,,34.7455,34.8424,35.5095,35.176,,25.9894,26.0647,26.8546,26.4597,,24.8598,24.9442,25.5578,25.251,,26.5036,26.5897,27.0945,26.8421,,3.9047,3.922,4.0019,3.962,,5.0057,5.0228,5.1178,5.0703,,4.1294,4.1453,4.2303,4.1878,,5.0733,5.101,5.2227,5.1619
DEC 2016,,35.8084,,35.5501,35.632,35.982,35.807,,44.0543,44.2039,45.08,44.642,,37.2541,37.3448,38.11,37.7274,,30.4203,30.5082,31.1816,30.8449,,4.558,4.5757,4.6585,4.6171,,7.8776,7.9204,8.1351,8.0278,,24.5743,24.6538,25.193,24.9234,,24.1785,24.6193,25.1964,24.9079,,0.7027,0.708,0.7319,0.7199,,2.5331,2.5526,2.8183,2.6855,,0.4784,0.4957,0.5594,0.5276,,34.674,34.7718,35.4283,35.1001,,25.7967,25.8794,26.6469,26.2632,,24.7695,24.8549,25.4651,25.16,,26.4558,26.5423,27.0445,26.7934,,3.8278,3.8454,3.9233,3.8844,,5.0117,5.029,5.1225,5.0758,,4.1192,4.1352,4.2194,4.1773,,5.0856,5.1105,5.2338,5.1722
NOV 2016,,35.3277,,35.0606,35.134,35.5051,35.3196,,43.3222,43.4701,44.3626,43.9164,,37.687,37.7836,38.5369,38.1603,,32.2735,32.3657,33.0934,32.7295,,4.4969,4.514,4.5992,4.5566,,8.007,8.0422,8.2979,8.1701,,24.709,24.7875,25.3318,25.0597,,24.3019,24.7393,25.329,25.0342,,0.702,0.7069,0.7315,0.7192,,2.5103,2.5292,2.8049,2.6671,,0.471,0.4901,0.5544,0.5222,,35.0585,35.1579,35.8293,35.4936,,26.139,26.2146,27.0084,26.6115,,24.8599,24.9444,25.5557,25.2501,,25.9302,26.0158,26.5129,26.2644,,3.8163,3.8339,3.9119,3.8729,,5.0662,5.0835,5.1781,5.1308,,4.1428,4.1588,4.2429,4.2009,,5.0782,5.104,5.2251,5.1646
OCT 2016,,35.0603,,34.7946,34.8818,35.2181,35.05,,42.7667,42.9012,43.7833,43.3422,,38.2045,38.3008,39.0561,38.6785,,33.3416,33.4306,34.1748,33.8028,,4.4633,4.4791,4.5601,4.5196,,8.2416,8.2748,8.5347,8.4047,,24.9959,25.0692,25.6303,25.3498,,24.5936,25.0368,25.6339,25.3353,,0.7079,0.7133,0.7384,0.7259,,2.5375,2.5597,2.8464,2.7031,,0.4701,0.4918,0.5572,0.5245,,35.1055,35.2027,35.8815,35.5421,,26.2328,26.3147,27.0996,26.7072,,24.7005,24.7838,25.3912,25.0875,,26.1517,26.2364,26.74,26.4882,,3.9312,3.9483,4.0277,3.988,,5.1356,5.1526,5.2486,5.2007,,4.241,4.2567,4.3417,4.2992,,5.1242,5.1505,5.2741,5.2123
SEP 2016,,34.7365,,34.4704,34.5625,34.9014,34.732,,45.1123,45.2551,46.1833,45.7192,,38.4336,38.5391,39.2993,38.9192,,33.6123,33.7009,34.4775,34.0892,,4.4211,4.4357,4.5206,4.4782,,8.3041,8.3342,8.5921,8.4632,,25.1861,25.2582,25.8324,25.5453,,24.7819,25.228,25.8313,25.5296,,0.7143,0.7199,0.7447,0.7323,,2.4997,2.5163,2.7995,2.6579,,0.467,0.4866,0.5519,0.5192,,35.1911,35.2949,36.0039,35.6494,,25.8818,25.9609,26.7474,26.3542,,24.9846,25.072,25.689,25.3805,,26.1823,26.272,26.8,26.536,,4.009,4.0274,4.1099,4.0687,,5.158,5.1762,5.2785,5.2273,,4.1657,4.1814,4.2712,4.2263,,5.1147,5.1435,5.2686,5.206
AUG 2016,,34.7185,,34.463,34.5572,34.8938,34.7255,,44.9604,45.1135,46.0169,45.5652,,38.4293,38.5327,39.2903,38.9115,,33.8293,33.9179,34.7029,34.3104,,4.4204,4.4348,4.5202,4.4775,,8.4673,8.4975,8.7593,8.6285,,25.4083,25.4804,26.0556,25.7681,,25.0022,25.4522,26.0609,25.7566,,0.7266,0.7324,0.7577,0.7451,,2.5149,2.5319,2.7838,2.6579,,0.466,0.4855,0.5513,0.5184,,35.324,35.427,36.1369,35.782,,25.9932,26.0801,26.8656,26.4729,,24.7034,24.7907,25.4026,25.0966,,26.3567,26.4468,26.9741,26.7105,,4.0366,4.0551,4.1388,4.097,,5.1609,5.1792,5.2824,5.2308,,4.1148,4.1308,4.2204,4.1756,,5.1327,5.1613,5.2871,5.2242
JUL 2016,,35.0706,,34.812,34.9059,35.2453,35.0756,,45.4679,45.6163,46.5893,46.1029,,38.2898,38.3897,39.1665,38.7781,,33.3082,33.3943,34.1595,33.7769,,4.4638,4.4785,4.5652,4.5219,,8.5694,8.5946,8.8595,8.7271,,25.5824,25.6541,26.2368,25.9455,,25.1664,25.6196,26.2536,25.9366,,0.7265,0.7323,0.7586,0.7455,,2.5434,2.5626,2.8304,2.6965,,0.4614,0.4865,0.5544,0.5205,,35.2428,35.3446,36.0597,35.7022,,25.8936,25.9783,26.7888,26.3836,,24.604,24.689,25.3139,25.0015,,26.5207,26.6117,27.1448,26.8783,,4.0317,4.0506,4.1341,4.0924,,5.137,5.1568,5.2671,5.212,,4.0783,4.0945,4.1794,4.137,,5.158,5.1869,5.3203,5.2536
JUN 2016,,35.3045,,35.0445,35.1373,35.4733,35.3053,,49.5775,49.7223,50.624,50.1731,,39.1731,39.2768,40.0242,39.6506,,33.0277,33.1131,33.846,33.4796,,4.4912,4.5056,4.5916,4.5486,,8.4837,8.5176,8.7976,8.6576,,25.6877,25.7598,26.3311,26.0455,,25.2685,25.7238,26.3498,26.0368,,0.7415,0.7474,0.7737,0.7606,,2.5037,2.5322,2.7987,2.6655,,0.4644,0.4893,0.5582,0.5238,,35.9264,36.0288,36.743,36.3859,,25.6173,25.6979,26.4961,26.097,,24.3959,24.4795,25.1008,24.7901,,27.0126,27.1025,27.6231,27.3628,,4.1904,4.2091,4.294,4.2515,,5.2576,5.2771,5.3844,5.3308,,4.1873,4.2033,4.2878,4.2456,,5.2636,5.2927,5.4243,5.3585
MAY 2016,,35.4528,,35.1872,35.28,35.6151,35.4475,,50.9157,51.0585,51.9262,51.4923,,39.5698,39.6745,40.4018,40.0382,,32.0806,32.1656,32.86,32.5128,,4.5083,4.5226,4.6082,4.5654,,8.594,8.6266,8.9112,8.7689,,25.4931,25.5645,26.1246,25.8446,,25.0853,25.5364,26.1441,25.8403,,0.7384,0.7449,0.7724,0.7587,,2.4626,2.4891,2.7864,2.6378,,0.4714,0.4933,0.5633,0.5283,,35.7453,35.8483,36.5506,36.1995,,25.4,25.4819,26.2702,25.8761,,23.6655,23.7479,24.3611,24.0545,,27.03,27.1197,27.6331,27.3765,,4.2457,4.2643,4.3492,4.3068,,5.3085,5.328,5.4343,5.3812,,4.2466,4.2623,4.3455,4.3039,,5.3241,5.3547,5.4926,5.4237
APR 2016,,35.0947,,34.8324,34.9249,35.2582,35.0916,,49.7044,49.8523,50.7078,50.2801,,39.3334,39.4439,40.162,39.803,,31.5598,31.6476,32.3274,31.9875,,4.4664,4.4816,4.5653,4.5234,,8.8255,8.8596,9.1511,9.0054,,25.6485,25.7233,26.2881,26.0057,,25.2306,25.6853,26.3038,25.9946,,0.7366,0.7436,0.771,0.7573,,2.4487,2.4746,2.7901,2.6324,,0.4707,0.4934,0.5604,0.5269,,35.9306,36.0358,36.7453,36.3906,,26.4255,26.509,27.3014,26.9052,,23.7956,23.8787,24.4899,24.1843,,27.0033,27.0942,27.6072,27.3507,,4.2573,4.276,4.3609,4.3185,,5.2726,5.2925,5.3998,5.3462,,4.2077,4.2236,4.3079,4.2658,,5.3085,5.3404,5.4836,5.412
MAR 2016,,35.2364,,34.9791,35.0721,35.4031,35.2376,,49.5269,49.6732,50.5261,50.0997,,38.6946,38.8023,39.5158,39.1591,,30.7789,30.8649,31.5222,31.1936,,4.4822,4.4971,4.5806,4.5389,,8.4919,8.519,8.8064,8.6627,,25.2774,25.3525,25.9052,25.6289,,24.8548,25.3021,25.9129,25.6075,,0.7355,0.7422,0.7696,0.756,,2.4591,2.4833,2.8046,2.6439,,0.4692,0.491,0.5584,0.5247,,35.4024,35.5062,36.2011,35.8537,,25.8951,25.9781,26.7639,26.371,,23.3116,23.3931,23.9988,23.696,,26.2623,26.3506,26.8527,26.6017,,4.1549,4.1734,4.2563,4.2149,,5.1775,5.1968,5.3026,5.2498,,4.0922,4.108,4.1908,4.1494,,5.3095,5.3415,5.4826,5.412
FEB 2016,,35.6041,,35.3473,35.4379,35.7695,35.6037,,50.4103,50.5574,51.413,50.9852,,39.0624,39.1696,39.8881,39.5289,,30.5706,30.6552,31.3063,30.9807,,4.5167,4.5314,4.6166,4.5741,,8.3701,8.3906,8.6774,8.534,,24.9739,25.0457,25.5916,25.3186,,24.5581,25.0003,25.5956,25.298,,0.7277,0.7342,0.7614,0.7478,,2.4495,2.48,2.7794,2.6297,,0.4619,0.4866,0.5556,0.5212,,35.4221,35.5262,36.2158,35.871,,24.921,25.0011,25.7775,25.3893,,23.2158,23.2974,23.8977,23.5976,,25.4317,25.5199,26.0145,25.7672,,4.1389,4.1586,4.2444,4.2015,,5.2219,5.2418,5.348,5.295,,4.0786,4.0951,4.1781,4.1366,,5.3282,5.3604,5.5032,5.4318
JAN 2016,,36.1615,,35.9065,35.9961,36.3261,36.1612,,51.542,51.6922,52.5438,52.118,,38.8181,38.9283,39.6407,39.2845,,30.2096,30.2936,30.9258,30.6097,,4.5915,4.6066,4.6909,4.6488,,8.1802,8.1969,8.4817,8.3393,,24.8959,24.968,25.4976,25.2329,,24.4776,24.9185,25.5056,25.2121,,0.7408,0.7473,0.7745,0.7609,,2.4455,2.4783,2.7579,2.6181,,0.4769,0.501,0.5705,0.5358,,35.4952,35.5986,36.2808,35.9397,,24.891,24.9708,25.7425,25.3567,,23.2478,23.3296,23.9273,23.6285,,25.0963,25.1829,25.6614,25.4222,,4.1704,4.1898,4.2759,4.2329,,5.1914,5.2106,5.3152,5.2629,,4.0402,4.0561,4.1363,4.0962,,5.3852,5.4152,5.5645,5.4899
DEC 2015,,36.0144,,35.759,35.8494,36.1761,36.0128,,53.3937,53.5438,54.4074,53.9756,,38.6927,38.8019,39.5135,39.1577,,29.2012,29.2852,29.8995,29.5924,,4.5903,4.605,4.6895,4.6473,,8.2545,8.277,8.5596,8.4183,,25.2262,25.2997,25.8334,25.5665,,24.8066,25.2533,25.8584,25.5559,,0.7421,0.7492,0.7765,0.7628,,2.4477,2.4829,2.7559,2.6194,,0.4856,0.5065,0.5734,0.54,,35.7211,35.8271,36.5158,36.1715,,25.611,25.6931,26.4581,26.0757,,23.8878,23.97,24.5688,24.2694,,25.946,26.0328,26.5178,26.2754,,4.1682,4.1869,4.2754,4.2312,,5.1738,5.1932,5.3004,5.2468,,4.0849,4.1006,4.1823,4.1415,,5.473,5.4993,5.6395,5.5694
NOV 2015,,35.7833,,35.5261,35.6181,35.9366,35.7774,,53.8357,53.9815,54.8482,54.4149,,37.9977,38.0995,38.802,38.4507,,28.8312,28.9118,29.5193,29.2156,,4.5604,4.5749,4.6592,4.6171,,8.1526,8.1713,8.4561,8.3137,,24.9822,25.0524,25.5824,25.3174,,24.5561,24.9983,25.5968,25.2976,,0.7347,0.7469,0.7747,0.7608,,2.4596,2.4877,2.7738,2.6308,,0.4831,0.5051,0.5732,0.5392,,35.0619,35.163,35.8302,35.4966,,25.1176,25.1989,25.9656,25.5823,,23.128,23.209,23.8025,23.5058,,26.6404,26.7292,27.2242,26.9767,,4.0617,4.0803,4.1647,4.1225,,5.0824,5.101,5.2038,5.1525,,4.0889,4.1045,4.1848,4.1446,,5.522,5.5525,5.6771,5.6148
OCT 2015,,35.7178,,35.4678,35.5601,35.8752,35.7177,,54.1396,54.2836,55.1508,54.7172,,39.6689,39.771,40.4885,40.1298,,29.3738,29.4544,30.0785,29.7665,,4.5528,4.5668,4.6527,4.6098,,8.233,8.2573,8.5408,8.3991,,25.1325,25.2028,25.7391,25.471,,24.712,25.1573,25.7492,25.4532,,0.735,0.7564,0.7857,0.7711,,2.4304,2.4457,2.7433,2.5945,,0.4866,0.5114,0.5818,0.5466,,36.428,36.5313,37.2241,36.8778,,25.2513,25.3304,26.1054,25.7179,,23.4402,23.5222,24.1202,23.8213,,26.9694,27.0591,27.5609,27.31,,4.2279,4.2474,4.3344,4.2909,,5.3061,5.3254,5.4305,5.378,,4.2597,4.2756,4.3591,4.3174,,5.531,5.563,5.6877,5.6254
SEP 2015,,36.0243,,35.7689,35.8624,36.1765,36.0195,,54.6914,54.8386,55.7018,55.2702,,40.0122,40.1152,40.8262,40.4707,,29.5959,29.6784,30.2894,29.9839,,4.5917,4.6061,4.6917,4.6489,,8.2108,8.2337,8.5188,8.3763,,25.1142,25.1861,25.7154,25.4508,,24.6852,25.1295,25.7303,25.43,,0.7339,0.7561,0.785,0.7706,,2.3507,2.3624,2.6524,2.5074,,0.485,0.5074,0.5762,0.5418,,36.6193,36.7225,37.4092,37.0659,,24.9631,25.045,25.8091,25.4271,,22.4362,22.5165,23.1044,22.8105,,26.8194,26.9094,27.4054,27.1574,,4.2387,4.2592,4.346,4.3026,,5.3503,5.3699,5.4762,5.4231,,4.2926,4.3088,4.3942,4.3515,,5.5526,5.583,5.7136,5.6483
AUG 2015,,35.4279,,35.1709,35.2608,35.5744,35.4176,,54.6622,54.81,55.6706,55.2403,,39.0078,39.1081,39.8156,39.4619,,28.4029,28.4867,29.0857,28.7862,,4.5131,4.527,4.6112,4.5691,,8.5564,8.5903,8.8825,8.7364,,25.0117,25.0803,25.6078,25.3441,,24.5799,25.0226,25.6228,25.3227,,0.7287,0.7515,0.7806,0.7661,,2.4106,2.4246,2.7291,2.5769,,0.4838,0.5063,0.5795,0.5429,,36.1777,36.28,36.9693,36.6247,,25.3719,25.4546,26.2401,25.8474,,22.8228,22.9039,23.4936,23.1988,,26.5873,26.6783,27.182,26.9302,,4.0815,4.1028,4.1847,4.1438,,5.2173,5.2364,5.3381,5.2873,,4.2366,4.2524,4.3356,4.294,,5.4974,5.5278,5.6508,5.5893
JUL 2015,,34.3114,,34.0529,34.1465,34.4527,34.2996,,52.7707,52.9201,53.7595,53.3398,,37.2762,37.3799,38.0602,37.7201,,27.4534,27.5387,28.1279,27.8333,,4.3684,4.3831,4.4658,4.4245,,8.8625,8.8889,9.1936,9.0413,,24.8596,24.9342,25.457,25.1956,,24.4369,24.8769,25.4837,25.1803,,0.7221,0.7438,0.7722,0.758,,2.4018,2.4151,2.728,2.5716,,0.4787,0.5015,0.5732,0.5374,,35.5493,35.6507,36.3256,35.9882,,24.97,25.056,25.811,25.4335,,22.4306,22.515,23.0757,22.7954,,26.3621,26.456,26.9552,26.7056,,3.9598,3.981,4.0647,4.0229,,4.9819,5.0015,5.1036,5.0526,,4.1606,4.1777,4.2615,4.2196,,5.4381,5.4696,5.5869,5.5283
JUN 2015,,33.7316,,33.4855,33.5759,33.8789,33.7274,,51.9695,52.1127,52.9217,52.5172,,37.4298,37.5306,38.1927,37.8617,,26.9139,26.9972,27.5622,27.2797,,4.2973,4.3108,4.3903,4.3506,,8.8614,8.8872,9.1924,9.0398,,24.7357,24.8085,25.3224,25.0655,,24.3139,24.7519,25.3548,25.0534,,0.7132,0.7356,0.7632,0.7495,,2.3642,2.3797,2.7051,2.5424,,0.4715,0.4935,0.563,0.5283,,35.7927,35.889,36.5494,36.2192,,25.5918,25.6703,26.4063,26.0384,,23.2179,23.3006,23.8428,23.5718,,26.954,27.0479,27.5338,27.2909,,4.0207,4.0411,4.1225,4.0818,,5.0051,5.0243,5.1232,5.0738,,4.2613,4.2775,4.36,4.3188,,5.3525,5.3837,5.4978,5.4408
MAY 2015,,33.5589,,33.3097,33.3982,33.7056,33.5519,,51.4814,51.6243,52.42,52.0222,,37.0037,37.1039,37.7622,37.4331,,27.4206,27.5053,28.0756,27.7905,,4.2763,4.289,4.3677,4.3284,,9.1428,9.1721,9.4758,9.324,,24.8078,24.8775,25.3908,25.1342,,24.3957,24.8347,25.4541,25.1445,,0.7167,0.7379,0.7672,0.7526,,2.394,2.4077,2.7497,2.5787,,0.4699,0.4914,0.5614,0.5264,,35.5748,35.6738,36.3326,36.0032,,26.0794,26.1538,26.8795,26.5167,,24.3849,24.4696,25.008,24.7388,,27.223,27.317,27.8005,27.5588,,3.967,3.9869,4.0674,4.0272,,4.9501,4.9689,5.0665,5.0177,,4.3893,4.4058,4.4905,4.4482,,5.326,5.3582,5.4716,5.4149
APR 2015,,32.5163,,32.2723,32.3613,32.6577,32.5095,,48.18,48.3275,49.0685,48.698,,34.7543,34.8504,35.4701,35.1603,,26.8608,26.9434,27.5021,27.2228,,4.145,4.1585,4.2318,4.1952,,8.8212,8.8476,9.1424,8.995,,23.8071,23.8749,24.3674,24.1212,,23.3967,23.8175,24.3915,24.1045,,0.6963,0.7189,0.7469,0.7329,,2.3506,2.3733,2.7071,2.5402,,0.4663,0.4851,0.5515,0.5183,,33.4714,33.5674,34.1777,33.8726,,24.7804,24.8511,25.5328,25.192,,24.3308,24.4149,24.9374,24.6762,,26.0528,26.1436,26.6008,26.3722,,3.7105,3.7295,3.8051,3.7673,,4.6451,4.6624,4.7538,4.7081,,4.0726,4.0882,4.1663,4.1273,,5.1627,5.1943,5.3033,5.2488
MAR 2015,,32.634,,32.3926,32.483,32.7798,32.6314,,48.3536,48.5042,49.2207,48.8625,,34.9215,35.0153,35.6179,35.3166,,26.759,26.8403,27.3857,27.113,,4.1573,4.1706,4.242,4.2063,,8.7026,8.7307,9.0305,8.8806,,23.3884,23.4575,23.9245,23.691,,22.9723,23.3858,23.9474,23.6667,,0.6983,0.72,0.7477,0.7339,,2.3376,2.3561,2.6888,2.5225,,0.4691,0.4894,0.5557,0.5226,,32.9083,33.0035,33.5874,33.2955,,24.8425,24.9144,25.5301,25.2223,,24.0261,24.1111,24.6182,24.3647,,25.5572,25.6485,26.0796,25.8641,,3.7611,3.7807,3.8576,3.8192,,4.6702,4.6886,4.7815,4.7351,,4.0301,4.0461,4.1236,4.0849,,5.1471,5.1777,5.2894,5.2336
FEB 2015,,32.5715,,32.3359,32.4272,32.7196,32.5734,,49.3885,49.5443,50.2449,49.8946,,36.6002,36.6955,37.289,36.9923,,27.1257,27.2078,27.758,27.4829,,4.1527,4.1662,4.234,4.2001,,8.8835,8.9171,9.2233,9.0702,,23.7465,23.8163,24.2747,24.0455,,23.3321,23.7526,24.318,24.0353,,0.7012,0.7234,0.751,0.7372,,2.3856,2.4061,2.7323,2.5692,,0.4717,0.4911,0.5585,0.5248,,34.4671,34.5638,35.1665,34.8652,,25.0186,25.0901,25.6643,25.3772,,23.9289,24.0146,24.5021,24.2584,,25.7293,25.8223,26.2378,26.0301,,3.841,3.8613,3.9385,3.9,,4.9003,4.9189,5.0133,4.9662,,4.2345,4.2509,4.329,4.2899,,5.1263,5.1572,5.2688,5.213
JAN 2015,,32.7378,,32.4981,32.5873,32.8815,32.7344,,49.06,49.2124,49.9121,49.5623,,37.6301,37.7274,38.3251,38.0263,,27.3342,27.4172,27.9696,27.6934,,4.1758,4.1907,4.2552,4.223,,8.9547,8.9949,9.2901,9.1425,,24.1684,24.2387,24.7026,24.4706,,23.7309,24.1583,24.7386,24.4484,,0.7011,0.72,0.749,0.7345,,2.427,2.4528,2.7665,2.6097,,0.4688,0.4937,0.56,0.5269,,34.4671,34.5694,35.2083,34.8889,,26.0997,26.1716,26.7383,26.455,,24.6828,24.7686,25.2501,25.0094,,26.7559,26.8503,27.2733,27.0618,,3.9743,3.9951,4.0698,4.0324,,5.0476,5.067,5.1559,5.1115,,4.2003,4.217,4.2941,4.2556,,5.1817,5.2132,5.3236,5.2684
DEC 2014,,32.9082,,32.6663,32.7572,33.0459,32.9016,,50.9198,51.0707,51.7696,51.4202,,40.1416,40.2452,40.842,40.5436,,27.2171,27.2988,27.8442,27.5715,,4.1967,4.2132,4.2747,4.244,,9.2839,9.3286,9.6082,9.4684,,24.7044,24.7764,25.241,25.0088,,24.2618,24.6834,25.3011,24.9923,,0.7053,0.7234,0.75,0.7368,,2.4538,2.4938,2.8143,2.6541,,0.4609,0.4888,0.5593,0.5241,,33.3666,33.457,33.9831,33.7201,,26.7512,26.832,27.3719,27.102,,25.1853,25.2652,25.7439,25.5046,,28.1803,28.2735,28.7112,28.4924,,4.238,4.2598,4.3502,4.305,,5.3826,5.4022,5.4954,5.4488,,4.4484,4.4656,4.5507,4.5082,,5.237,5.2659,5.3714,5.3187
NOV 2014,,32.7925,,32.5465,32.6358,32.927,32.7814,,51.2454,51.3939,52.0958,51.7449,,40.4905,40.5936,41.1953,40.8945,,27.8952,27.9799,28.5281,28.254,,4.1819,4.1981,4.2593,4.2287,,9.6272,9.6727,9.9643,9.8185,,24.9963,25.0708,25.5408,25.3058,,24.5473,24.9747,25.6056,25.2902,,0.6996,0.7167,0.7432,0.73,,2.5051,2.5384,2.8733,2.7058,,0.4735,0.4955,0.5676,0.5316,,33.6501,33.7406,34.2737,34.0071,,28.0037,28.0869,28.6333,28.3601,,25.3405,25.4189,25.8979,25.6584,,28.6136,28.707,29.1543,28.9307,,4.3543,4.3756,4.4688,4.4222,,5.429,5.4483,5.543,5.4957,,4.7514,4.7691,4.8589,4.814,,5.277,5.3053,5.4081,5.3567
